area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage,ownership_desc,size_class,state
44000,2,1029,53,0,2020,2,Rhode Island -- Statewide,State Government,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,RI
44000,3,1012,53,0,2020,1,Rhode Island -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,33,833,814,802,10027919,945,Local Government,All establishment sizes,RI
44000,3,1012,53,0,2020,2,Rhode Island -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,33,785,787,818,10490659,1013,Local Government,All establishment sizes,RI
44000,3,1021,53,0,2020,1,Rhode Island -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,27,381,371,369,5411345,1114,Local Government,All establishment sizes,RI
44000,3,1021,53,0,2020,2,Rhode Island -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,27,386,375,388,5708320,1146,Local Government,All establishment sizes,RI
44000,3,1022,53,0,2020,1,Rhode Island -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,9,252,252,251,1687646,516,Local Government,All establishment sizes,RI
44000,3,1022,53,0,2020,2,Rhode Island -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,9,169,174,201,1653665,701,Local Government,All establishment sizes,RI
44000,3,1024,53,0,2020,1,Rhode Island -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,15,117,115,114,1321181,881,Local Government,All establishment sizes,RI
44000,3,1024,53,0,2020,2,Rhode Island -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,15,116,117,121,1365889,890,Local Government,All establishment sizes,RI
44000,3,1025,53,0,2020,1,Rhode Island -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,59,22473,22509,22650,335679648,1145,Local Government,All establishment sizes,RI
44000,3,1025,53,0,2020,2,Rhode Island -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,59,20219,20239,19571,380399423,1462,Local Government,All establishment sizes,RI
44000,3,1026,53,0,2020,1,Rhode Island -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,31,923,878,811,6656454,588,Local Government,All establishment sizes,RI
44000,3,1026,53,0,2020,2,Rhode Island -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,30,728,731,944,7297829,701,Local Government,All establishment sizes,RI
44000,3,1027,53,0,2020,1,Rhode Island -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,6,50,50,50,513560,790,Local Government,All establishment sizes,RI
44000,3,1027,53,0,2020,2,Rhode Island -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,6,27,28,28,339341,943,Local Government,All establishment sizes,RI
44000,3,1028,53,0,2020,1,Rhode Island -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,217,8699,8612,8641,137274369,1221,Local Government,All establishment sizes,RI
44000,3,1028,53,0,2020,2,Rhode Island -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,218,8372,8402,8716,148487887,1344,Local Government,All establishment sizes,RI
44000,5,1011,53,0,2020,1,Rhode Island -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,203,808,859,928,8685267,772,Private,All establishment sizes,RI
44000,5,1011,53,0,2020,2,Rhode Island -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,203,880,1061,1196,11048971,813,Private,All establishment sizes,RI
44000,5,1012,53,0,2020,1,Rhode Island -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,3850,18490,18310,18535,291697334,1216,Private,All establishment sizes,RI
44000,5,1012,53,0,2020,2,Rhode Island -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,3854,15739,17947,19084,281866432,1233,Private,All establishment sizes,RI
44000,5,1013,53,0,2020,1,Rhode Island -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1530,39681,39785,39542,629631023,1221,Private,All establishment sizes,RI
44000,5,1013,53,0,2020,2,Rhode Island -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1521,33271,35178,36551,550531420,1210,Private,All establishment sizes,RI
44000,5,1021,53,0,2020,1,Rhode Island -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,7800,76176,75332,75180,882625642,899,Private,All establishment sizes,RI
44000,5,1021,53,0,2020,2,Rhode Island -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,7760,58724,61446,67284,755279661,930,Private,All establishment sizes,RI
44000,5,1022,53,0,2020,1,Rhode Island -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,721,5793,5755,5695,120272872,1610,Private,All establishment sizes,RI
44000,5,1022,53,0,2020,2,Rhode Island -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,746,4908,4985,4938,98225127,1528,Private,All establishment sizes,RI
44000,5,1023,53,0,2020,1,Rhode Island -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2981,32116,32340,31969,981474924,2349,Private,All establishment sizes,RI
44000,5,1023,53,0,2020,2,Rhode Island -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,2990,30512,30370,30687,689348235,1737,Private,All establishment sizes,RI
44000,5,1024,53,0,2020,1,Rhode Island -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,9365,66514,66586,66418,1340123890,1550,Private,All establishment sizes,RI
44000,5,1024,53,0,2020,2,Rhode Island -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,9428,59617,61643,63655,1079365389,1347,Private,All establishment sizes,RI
44000,5,1025,53,0,2020,1,Rhode Island -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4837,102722,103991,103447,1269383322,944,Private,All establishment sizes,RI
44000,5,1025,53,0,2020,2,Rhode Island -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,4833,85124,87457,90171,1207067222,1060,Private,All establishment sizes,RI
44000,5,1026,53,0,2020,1,Rhode Island -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,3919,54046,55660,52917,305252024,433,Private,All establishment sizes,RI
44000,5,1026,53,0,2020,2,Rhode Island -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,3868,21270,29063,41711,193024903,484,Private,All establishment sizes,RI
44000,5,1027,53,0,2020,1,Rhode Island -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,3538,17628,17666,17347,151623747,665,Private,All establishment sizes,RI
44000,5,1027,53,0,2020,2,Rhode Island -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,3517,10961,12021,14368,126098660,779,Private,All establishment sizes,RI
44000,5,1029,53,0,2020,1,Rhode Island -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,122,79,97,132,1646409,1234,Private,All establishment sizes,RI
44000,5,1029,53,0,2020,2,Rhode Island -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,89,41,87,131,1371833,1222,Private,All establishment sizes,RI
45000,1,1013,53,0,2020,1,South Carolina -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,2,2,2,34320,1320,Federal Government,All establishment sizes,SC
45000,1,1013,53,0,2020,2,South Carolina -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,2,2,2,41090,1580,Federal Government,All establishment sizes,SC
45000,1,1021,53,0,2020,1,South Carolina -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,406,9035,9012,9031,117174080,999,Federal Government,All establishment sizes,SC
45000,1,1021,53,0,2020,2,South Carolina -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,406,9034,9309,9278,138068551,1154,Federal Government,All establishment sizes,SC
45000,1,1022,53,0,2020,1,South Carolina -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,4,22,22,22,183070,640,Federal Government,All establishment sizes,SC
45000,1,1022,53,0,2020,2,South Carolina -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,4,23,23,23,162080,542,Federal Government,All establishment sizes,SC
45000,1,1023,53,0,2020,1,South Carolina -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,14,119,121,124,2200176,1395,Federal Government,All establishment sizes,SC
45000,1,1023,53,0,2020,2,South Carolina -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,13,123,124,122,2556946,1599,Federal Government,All establishment sizes,SC
45000,1,1024,53,0,2020,1,South Carolina -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,26,526,535,531,11673765,1692,Federal Government,All establishment sizes,SC
45000,1,1024,53,0,2020,2,South Carolina -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,26,534,537,537,12590841,1807,Federal Government,All establishment sizes,SC
45000,1,1025,53,0,2020,1,South Carolina -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,38,8063,8042,8081,145383135,1387,Federal Government,All establishment sizes,SC
45000,1,1025,53,0,2020,2,South Carolina -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,38,7994,8036,8032,162790712,1561,Federal Government,All establishment sizes,SC
45000,1,1026,53,0,2020,1,South Carolina -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,42,608,611,601,4239093,538,Federal Government,All establishment sizes,SC
45000,1,1026,53,0,2020,2,South Carolina -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,42,579,574,631,3947929,511,Federal Government,All establishment sizes,SC
45000,1,1027,53,0,2020,1,South Carolina -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,4,32,30,29,360224,914,Federal Government,All establishment sizes,SC
45000,1,1027,53,0,2020,2,South Carolina -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,4,30,28,27,389247,1057,Federal Government,All establishment sizes,SC
